MO	Investigador	AVISTAJE	FOCAL_SAMPLE	ANIMAL_FOCAL	Especie	Anio	Date	Time	TOTAL	KU	KA	KI	KO	KK	PE	PL	PI	PA	BA	BO	BL	DL	DB	DN	DE	VI	VT	VN	RA	RK	KY	WA	PK	MO	NW	KL	AM	SAM	JM	IM	AF	SAF	JF	IF	AX	SAX	JX	IX	XX	TotalAM	TotalAF	TOTAL	tipo_subg
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	9:15	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	9:30	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	9:45	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	10:00	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	10:15	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	10:30	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	10:45	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	11:00	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	11:15	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	11:30	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	11:45	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	12:00	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	12:15	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	12:30	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	12:45	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	13:00	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	13:15	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	13:30	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	13:45	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	14:00	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	hembras
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	14:15	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	14:30	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	14:45	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	15:00	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	15:15	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	15:30	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	15:45	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	16:00	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	16:15	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	16:30	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	16:45	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32515	Sebastián_Ramirez	AV32514	FS32508	Violeta	Ateles_hybridus	2012	29-06-2012	17:00	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	13:30	6	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	13:45	8	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	14:00	8	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	14:15	8	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	14:30	8	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	14:45	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	15:00	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	15:15	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	15:30	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	15:45	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	16:00	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	16:15	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	16:30	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	16:45	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	17:00	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	17:15	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	17:30	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32516	Sebastián_Ramirez	AV32515	FS32509	Pepa	Ateles_hybridus	2012	30-06-2012	17:45	9	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	10:15	7	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	10:30	7	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	10:45	7	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	11:00	7	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	11:15	7	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	11:30	9	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	11:45	9	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	12:00	9	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	12:15	9	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	12:30	9	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	12:45	9	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	13:00	9	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	13:15	10	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	13:30	10	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	13:45	10	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	14:00	10	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	14:15	10	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	14:30	14	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	7	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	14:45	14	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	7	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	15:00	15	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	7	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	15:15	13	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	15:30	13	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	15:45	13	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	mixto
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	16:00	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	machos
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	16:15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	machos
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	16:30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	machos
MO32521	Sebastián_Ramirez	AV32518	FS32510	Wampi	Ateles_hybridus	2012	05-07-2012	16:45	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	machos
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	8:15	7	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	hembras
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	8:30	7	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	hembras
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	8:45	9	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	9:00	9	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	9:15	9	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	9:30	9	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	9:45	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	10:00	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	10:15	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	10:30	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	10:45	10	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	11:00	10	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	11:15	10	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	11:30	10	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	11:45	10	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO32525	Sebastián_Ramirez	AV32524	FS32511	Dulima	Ateles_hybridus	2012	09-07-2012	12:00	11	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
